發生年度,發生時-Hours,區序,天候,事故位置,路面狀況3,年齡,飲酒情形,座標-X,座標-Y
111,12,09北投區,6,20,4,23,1,121.4980952,25.13777596
111,12,09北投區,6,20,4,,,121.4980952,25.13777596
111,12,08士林區,7,9,4,29,1,121.5254147,25.1098828
111,12,08士林區,7,9,4,34,1,121.5254147,25.1098828
111,13,04大安區,6,9,4,60,1,121.5434452,25.0397231
111,13,04大安區,6,9,4,19,1,121.5434452,25.0397231
111,14,12內湖區,7,1,4,61,2,121.5735385,25.07906762
111,14,12內湖區,7,1,4,37,10,121.5735385,25.07906762
111,14,08士林區,7,7,4,34,1,121.5280246,25.09535398
111,14,08士林區,7,7,4,46,1,121.5280246,25.09535398
111,14,12內湖區,6,1,4,62,1,121.6183032,25.070728
111,14,12內湖區,6,1,4,61,1,121.6183032,25.070728
111,15,03中山區,6,1,4,30,1,121.5257306,25.0674786
111,15,03中山區,6,1,4,26,1,121.5257306,25.0674786
111,15,03中山區,7,1,4,31,1,121.5228072,25.05782493
111,15,03中山區,7,1,4,29,1,121.5228072,25.05782493
111,15,12內湖區,7,1,4,27,1,121.5722504,25.07456655
111,15,12內湖區,7,1,4,33,1,121.5722504,25.07456655
111,15,08士林區,6,1,4,20,1,121.5313156,25.10806826
111,15,08士林區,6,1,4,49,1,121.5313156,25.10806826
111,16,03中山區,6,2,4,22,2,121.5300892,25.06260891
111,16,03中山區,6,2,4,57,2,121.5300892,25.06260891
111,16,03中山區,7,2,4,24,1,121.5276888,25.0625597
111,16,03中山區,7,2,4,19,9,121.5276888,25.0625597
111,17,10文山區,6,9,4,58,2,121.5535758,25.00113923
111,17,10文山區,6,9,4,50,2,121.5535758,25.00113923
111,17,12內湖區,6,2,4,48,1,121.559677,25.08498774
111,17,12內湖區,6,2,4,25,1,121.559677,25.08498774
111,17,11南港區,6,1,4,52,2,121.6075053,25.05444967
111,17,11南港區,6,1,4,20,2,121.6075053,25.05444967
111,17,07信義區,6,9,4,65,2,121.5781468,25.03615378
111,17,07信義區,6,9,4,67,2,121.5781468,25.03615378
111,17,09北投區,6,1,4,47,1,121.5122148,25.11397475
111,17,09北投區,6,1,4,20,1,121.5122148,25.11397475
111,17,09北投區,6,2,4,24,2,121.5096507,25.11579397
111,17,09北投區,6,2,4,73,2,121.5096507,25.11579397
111,18,12內湖區,6,7,4,51,1,121.5859689,25.05757045
111,18,12內湖區,6,7,4,20,1,121.5859689,25.05757045
111,18,01大同區,6,9,3,20,1,121.5090037,25.07394934
111,18,01大同區,6,9,3,,,121.5090037,25.07394934
111,18,07信義區,6,1,4,61,1,121.5529307,25.02452267
111,18,07信義區,6,1,4,37,1,121.5529307,25.02452267
111,18,10文山區,6,2,4,36,2,121.574608,24.99819959
111,18,10文山區,6,2,4,40,2,121.574608,24.99819959
111,18,10文山區,6,2,4,21,2,121.574608,24.99819959
111,18,01大同區,6,1,4,63,2,121.5157377,25.07624577
111,18,01大同區,6,1,4,71,2,121.5157377,25.07624577
111,18,07信義區,6,2,4,22,1,121.5792783,25.03877348
111,18,07信義區,6,2,4,74,10,121.5792783,25.03877348
111,19,04大安區,6,1,4,55,1,121.5575527,25.03841721
111,19,04大安區,6,1,4,22,1,121.5575527,25.03841721
111,19,05中正區,6,9,4,54,1,121.527264,25.01851262
111,19,05中正區,6,9,4,70,1,121.527264,25.01851262
111,20,07信義區,6,2,4,52,2,121.5759552,25.03637474
111,20,07信義區,6,2,4,70,2,121.5759552,25.03637474
111,20,07信義區,6,1,4,49,1,121.5827833,25.0424176
111,20,07信義區,6,1,4,32,1,121.5827833,25.0424176
111,20,07信義區,6,1,4,16,10,121.5827833,25.0424176
111,20,10文山區,6,9,4,19,2,121.561492,24.98490372
111,20,10文山區,6,9,4,82,10,121.561492,24.98490372
111,21,11南港區,6,8,4,52,1,121.5918259,25.04983796
111,21,11南港區,6,8,4,58,1,121.5918259,25.04983796
111,21,11南港區,6,8,4,33,1,121.5918259,25.04983796
111,21,02萬華區,6,1,4,,11,121.5030566,25.04602574
111,21,02萬華區,6,1,4,42,11,121.5030566,25.04602574
111,21,10文山區,6,1,4,58,2,121.539913,24.99973355
111,21,10文山區,6,1,4,33,2,121.539913,24.99973355
111,21,11南港區,6,1,4,28,1,121.5815803,25.051179
111,21,11南港區,6,1,4,26,1,121.5815803,25.051179
111,22,01大同區,6,9,4,39,2,121.5070765,25.05126171
111,22,01大同區,6,9,4,55,2,121.5070765,25.05126171
111,22,10文山區,6,2,4,,11,121.5741218,24.99777217
111,22,10文山區,6,2,4,41,10,121.5741218,24.99777217
111,22,10文山區,6,2,4,3,10,121.5741218,24.99777217
111,23,07信義區,6,18,4,52,2,121.5656622,25.03585268
111,23,07信義區,6,18,4,21,10,121.5656622,25.03585268
111,23,02萬華區,6,1,4,21,1,121.4899847,25.0307371
111,23,02萬華區,6,1,4,20,1,121.4899847,25.0307371
111,23,02萬華區,6,1,4,19,11,121.4899847,25.0307371
111,23,04大安區,6,1,4,20,2,121.5518067,25.0399059
111,23,04大安區,6,1,4,74,2,121.5518067,25.0399059
111,0,03中山區,6,1,4,50,1,121.5563596,25.07992342
111,0,03中山區,6,1,4,39,1,121.5563596,25.07992342
111,0,08士林區,6,2,4,28,7,121.5256769,25.08576484
111,0,08士林區,6,2,4,,,121.5256769,25.08576484
111,1,09北投區,6,2,4,36,1,121.510179,25.11299195
111,1,09北投區,6,2,4,24,1,121.510179,25.11299195
111,4,03中山區,6,9,4,70,10,121.5381417,25.06893578
111,4,03中山區,6,9,4,62,9,121.5381417,25.06893578
111,4,03中山區,6,9,4,46,2,121.5383395,25.06753207
111,4,03中山區,6,9,4,50,10,121.5383395,25.06753207
111,5,07信義區,6,2,4,22,1,121.5720053,25.04045977
111,5,07信義區,6,2,4,69,10,121.5720053,25.04045977
111,5,01大同區,6,1,4,29,7,121.5104337,25.0520235
111,5,01大同區,6,1,4,62,2,121.5104337,25.0520235
111,5,01大同區,6,1,4,65,2,121.5104337,25.0520235
111,5,01大同區,6,1,4,38,10,121.5104337,25.0520235
111,6,01大同區,6,2,4,56,2,121.5192114,25.07333693
111,6,01大同區,6,2,4,69,2,121.5192114,25.07333693
111,7,10文山區,6,2,4,31,2,121.5389388,25.00460207
111,7,10文山區,6,2,4,80,2,121.5389388,25.00460207
111,8,07信義區,6,9,4,52,1,121.5545196,25.02598395
111,8,07信義區,6,9,4,26,1,121.5545196,25.02598395
111,8,03中山區,6,9,4,36,1,121.5325398,25.048468
111,8,03中山區,6,9,4,26,1,121.5325398,25.048468
111,8,03中山區,6,9,4,41,1,121.5325398,25.048468
111,8,03中山區,6,9,4,,11,121.5325398,25.048468
111,8,03中山區,6,9,4,,11,121.5325398,25.048468
111,9,06松山區,6,1,4,26,1,121.5558919,25.0546853
111,9,06松山區,6,1,4,25,1,121.5558919,25.0546853
111,9,06松山區,6,1,4,26,10,121.5558919,25.0546853
111,9,01大同區,6,1,4,44,2,121.5122677,25.06864615
111,9,01大同區,6,1,4,72,2,121.5122677,25.06864615
111,9,03中山區,6,7,4,64,1,121.5253999,25.05201985
111,9,03中山區,6,7,4,51,1,121.5253999,25.05201985
111,9,03中山區,6,7,4,40,10,121.5253999,25.05201985
111,9,10文山區,6,1,4,33,2,121.5541221,24.99987031
111,9,10文山區,6,1,4,19,2,121.5541221,24.99987031
111,10,07信義區,6,9,4,38,1,121.5578818,25.03010114
111,10,07信義區,6,9,4,47,1,121.5578818,25.03010114
111,10,07信義區,6,9,4,21,1,121.5578818,25.03010114
111,10,01大同區,6,2,4,26,1,121.5136746,25.0628944
111,10,01大同區,6,2,4,18,1,121.5136746,25.0628944
111,12,12內湖區,6,1,4,25,1,121.5852355,25.07652858
111,12,12內湖區,6,1,4,63,1,121.5852355,25.07652858
111,12,12內湖區,6,2,4,45,1,121.5760819,25.08444923
111,12,12內湖區,6,2,4,40,1,121.5760819,25.08444923
111,12,12內湖區,6,2,4,27,1,121.5760819,25.08444923
111,14,07信義區,6,2,4,31,1,121.5631051,25.02776321
111,14,07信義區,6,2,4,62,10,121.5631051,25.02776321
111,15,08士林區,6,9,4,78,1,121.5207895,25.08818705
111,15,08士林區,6,9,4,31,1,121.5207895,25.08818705
111,16,08士林區,6,8,4,52,2,121.5310179,25.0963887
111,16,08士林區,6,8,4,48,2,121.5310179,25.0963887
111,16,09北投區,6,12,4,46,9,121.4963672,25.12112406
111,16,09北投區,6,12,4,,,121.4963672,25.12112406
111,16,09北投區,6,2,4,59,1,121.5058543,25.12527712
111,16,09北投區,6,2,4,32,1,121.5058543,25.12527712
111,16,05中正區,6,2,4,67,2,121.5205574,25.0471381
111,16,05中正區,6,2,4,50,2,121.5205574,25.0471381
111,16,05中正區,6,2,4,32,2,121.5238127,25.04636314
111,16,05中正區,6,2,4,49,10,121.5238127,25.04636314
111,17,05中正區,6,1,4,62,2,121.5132497,25.04828036
111,17,05中正區,6,1,4,63,2,121.5132497,25.04828036
111,17,10文山區,6,2,4,42,2,121.5649012,24.9826464
111,17,10文山區,6,2,4,40,2,121.5649012,24.9826464
111,17,12內湖區,6,1,4,67,2,121.5876477,25.0627951
111,17,12內湖區,6,1,4,43,2,121.5876477,25.0627951
111,18,11南港區,6,1,4,45,2,121.6161113,25.05195961
111,18,11南港區,6,1,4,30,2,121.6161113,25.05195961
111,18,02萬華區,6,1,4,20,2,121.4925452,25.02208023
111,18,02萬華區,6,1,4,57,2,121.4925452,25.02208023
111,18,07信義區,6,1,4,30,1,121.5828775,25.0433873
111,18,07信義區,6,1,4,18,1,121.5828775,25.0433873
111,18,08士林區,6,2,4,53,2,121.5259717,25.09233753
111,18,08士林區,6,2,4,28,2,121.5259717,25.09233753
111,19,12內湖區,6,1,4,43,2,121.5702814,25.0803668
111,19,12內湖區,6,1,4,52,10,121.5702814,25.0803668
111,19,08士林區,6,2,4,24,2,121.5237107,25.08402832
111,19,08士林區,6,2,4,18,2,121.5237107,25.08402832
111,19,08士林區,6,2,4,18,10,121.5237107,25.08402832
111,20,08士林區,6,2,4,44,2,121.5133377,25.07998727
111,20,08士林區,6,2,4,20,2,121.5133377,25.07998727
111,20,08士林區,6,2,4,16,10,121.5133377,25.07998727
111,20,03中山區,6,1,4,30,1,121.5331034,25.06268069
111,20,03中山區,6,1,4,79,10,121.5331034,25.06268069
111,20,03中山區,6,1,4,25,1,121.5256636,25.06844548
111,20,03中山區,6,1,4,22,10,121.5256636,25.06844548
111,20,08士林區,6,1,4,66,10,121.5262163,25.10689585
111,20,08士林區,6,1,4,31,1,121.5262163,25.10689585
111,21,08士林區,6,2,4,21,2,121.5247666,25.10392505
111,21,08士林區,6,2,4,19,11,121.5247666,25.10392505
111,21,08士林區,6,2,4,31,2,121.5247666,25.10392505
111,23,06松山區,6,1,4,23,1,121.5551216,25.05220819
111,23,06松山區,6,1,4,37,1,121.5551216,25.05220819
111,5,12內湖區,6,9,4,39,1,121.590436,25.06638353
111,5,12內湖區,6,9,4,,,121.590436,25.06638353
111,5,12內湖區,6,9,4,,,121.590436,25.06638353
111,5,12內湖區,6,9,4,,,121.590436,25.06638353
111,6,09北投區,6,2,4,42,1,121.5068847,25.1204867
111,6,09北投區,6,2,4,36,1,121.5068847,25.1204867
111,7,03中山區,6,2,4,68,1,121.524559,25.04915039
111,7,03中山區,6,2,4,31,1,121.524559,25.04915039
111,7,12內湖區,6,7,4,61,1,121.5757027,25.07594209
111,7,12內湖區,6,7,4,49,1,121.5757027,25.07594209
111,7,04大安區,6,2,4,64,1,121.548555,25.04478119
111,7,04大安區,6,2,4,23,1,121.548555,25.04478119
111,7,06松山區,6,1,4,37,2,121.549683,25.04489852
111,7,06松山區,6,1,4,26,2,121.549683,25.04489852
111,7,09北投區,6,2,4,40,1,121.4702323,25.1289583
111,7,09北投區,6,2,4,33,1,121.4702323,25.1289583
111,7,09北投區,6,2,4,56,1,121.4702323,25.1289583
111,8,04大安區,6,1,4,29,1,121.551576,25.01798722
111,8,04大安區,6,1,4,57,10,121.551576,25.01798722
111,8,01大同區,6,1,4,32,1,121.5138828,25.0559338
111,8,01大同區,6,1,4,54,11,121.5138828,25.0559338
111,8,03中山區,6,9,4,24,1,121.5401931,25.06231639
111,8,03中山區,6,9,4,25,1,121.5401931,25.06231639
111,8,03中山區,6,9,4,24,1,121.5401931,25.06231639
111,8,03中山區,6,9,4,38,9,121.5401931,25.06231639
111,8,03中山區,6,9,4,21,1,121.5257199,25.06275929
111,8,03中山區,6,9,4,,11,121.5257199,25.06275929
111,8,04大安區,6,2,4,41,1,121.5350292,25.02620016
111,8,04大安區,6,2,4,34,1,121.5350292,25.02620016
111,8,12內湖區,6,2,4,38,1,121.5790844,25.07628981
111,8,12內湖區,6,2,4,39,1,121.5790844,25.07628981
111,9,09北投區,6,1,4,30,1,121.5026902,25.12143611
111,9,09北投區,6,1,4,,,121.5026902,25.12143611
111,9,09北投區,6,1,4,35,10,121.5026902,25.12143611
111,9,12內湖區,6,1,4,44,1,121.5797602,25.07552494
111,9,12內湖區,6,1,4,38,1,121.5797602,25.07552494
111,9,05中正區,6,1,4,18,1,121.5109225,25.02707099
111,9,05中正區,6,1,4,33,1,121.5109225,25.02707099
111,9,05中正區,6,1,4,18,10,121.5109225,25.02707099
111,9,08士林區,6,1,4,72,1,121.5134214,25.0977915
111,9,08士林區,6,1,4,22,1,121.5134214,25.0977915
111,9,12內湖區,6,8,4,44,1,121.6065961,25.07451369
111,9,12內湖區,6,8,4,34,1,121.6065961,25.07451369
111,10,05中正區,6,9,4,28,1,121.52394,25.04772862
111,10,05中正區,6,9,4,20,1,121.52394,25.04772862
111,10,05中正區,6,9,4,36,1,121.52394,25.04772862
111,10,05中正區,6,2,4,59,1,121.51422,25.04516167
111,10,05中正區,6,2,4,26,1,121.51422,25.04516167
111,10,12內湖區,6,1,4,26,2,121.5651421,25.08078431
111,10,12內湖區,6,1,4,27,2,121.5651421,25.08078431
111,10,01大同區,6,1,4,27,2,121.5075048,25.05367279
111,10,01大同區,6,1,4,49,2,121.5075048,25.05367279
111,10,05中正區,6,2,4,56,2,121.5099429,25.04694569
111,10,05中正區,6,2,4,20,2,121.5099429,25.04694569
111,11,02萬華區,6,9,4,26,1,121.5049823,25.04344244
111,11,02萬華區,6,9,4,,,121.5049823,25.04344244
111,11,11南港區,6,1,4,47,1,121.5877333,25.04680933
111,11,11南港區,6,1,4,39,1,121.5877333,25.04680933
111,11,12內湖區,6,1,4,28,1,121.5909996,25.0807226
111,11,12內湖區,6,1,4,56,1,121.5909996,25.0807226
111,12,08士林區,6,9,4,22,1,121.5346222,25.10733487
111,12,08士林區,6,9,4,62,1,121.5346222,25.10733487
111,12,04大安區,6,9,4,29,1,121.5403133,25.0414573
111,12,04大安區,6,9,4,31,1,121.5403133,25.0414573
111,12,04大安區,6,9,4,,11,121.5403133,25.0414573
111,13,07信義區,6,1,4,41,1,121.5792677,25.04886827
111,13,07信義區,6,1,4,24,1,121.5792677,25.04886827
111,13,05中正區,6,9,4,,11,121.5175435,25.02678419
111,13,05中正區,6,9,4,31,1,121.5175435,25.02678419
111,13,10文山區,6,2,4,19,2,121.5412267,24.99593052
111,13,10文山區,6,2,4,48,2,121.5412267,24.99593052
111,13,02萬華區,6,1,4,63,2,121.5019963,25.04007717
111,13,02萬華區,6,1,4,76,10,121.5019963,25.04007717
111,13,03中山區,6,1,4,57,1,121.5325501,25.06031698
111,13,03中山區,6,1,4,62,1,121.5325501,25.06031698
111,13,09北投區,6,1,3,43,1,121.5123108,25.11409686
111,13,09北投區,6,1,3,,,121.5123108,25.11409686
111,13,09北投區,6,1,4,46,1,121.5010262,25.13670156
111,13,09北投區,6,1,4,67,1,121.5010262,25.13670156
111,13,07信義區,6,8,4,61,1,121.5602614,25.02594832
111,13,07信義區,6,8,4,26,1,121.5602614,25.02594832
111,13,10文山區,6,9,4,18,2,121.5807086,25.00175043
111,13,10文山區,6,9,4,37,11,121.5807086,25.00175043
111,14,07信義區,6,1,4,50,2,121.5628464,25.02749257
111,14,07信義區,6,1,4,70,2,121.5628464,25.02749257
111,14,03中山區,6,1,4,33,1,121.5227018,25.0490732
111,14,03中山區,6,1,4,30,1,121.5227018,25.0490732
111,14,01大同區,6,11,4,21,2,121.5081875,25.0636316
111,14,01大同區,6,11,4,46,2,121.5081875,25.0636316
111,14,01大同區,6,11,4,21,2,121.5081875,25.0636316
111,14,01大同區,6,11,4,19,2,121.5081875,25.0636316
111,14,04大安區,6,1,4,36,1,121.554781,25.04027512
111,14,04大安區,6,1,4,39,1,121.554781,25.04027512
111,14,08士林區,6,9,4,24,1,121.5199341,25.09090127
111,14,08士林區,6,9,4,47,1,121.5199341,25.09090127
111,14,11南港區,6,9,4,21,1,121.5942162,25.05531844
111,14,11南港區,6,9,4,58,1,121.5942162,25.05531844
111,15,05中正區,6,1,4,60,2,121.5153289,25.0298179
111,15,05中正區,6,1,4,26,2,121.5153289,25.0298179
111,15,05中正區,6,9,3,20,2,121.5266904,25.04346291
111,15,05中正區,6,9,3,,,121.5266904,25.04346291
111,15,07信義區,6,9,4,48,1,121.5861236,25.03893453
111,15,07信義區,6,9,4,56,9,121.5861236,25.03893453
111,15,07信義區,6,9,4,27,1,121.5861236,25.03893453
111,16,08士林區,6,2,4,43,2,121.5273701,25.11450646
111,16,08士林區,6,2,4,45,2,121.5273701,25.11450646
111,16,08士林區,6,2,4,11,10,121.5273701,25.11450646
111,16,09北投區,6,1,4,21,1,121.523091,25.113791
111,16,09北投區,6,1,4,65,1,121.523091,25.113791
111,16,09北投區,6,1,4,45,10,121.523091,25.113791
111,16,04大安區,6,1,4,78,2,121.5490012,25.02808905
111,16,04大安區,6,1,4,42,2,121.5490012,25.02808905
111,16,03中山區,6,1,4,49,1,121.5303574,25.06245533
111,16,03中山區,6,1,4,39,1,121.5303574,25.06245533
111,16,12內湖區,6,1,4,60,2,121.6053511,25.07270718
111,16,12內湖區,6,1,4,32,2,121.6053511,25.07270718
111,17,01大同區,6,12,4,59,1,121.5101796,25.06319364
111,17,01大同區,6,12,4,47,11,121.5101796,25.06319364
111,17,01大同區,6,1,4,30,1,121.518448,25.06295692
111,17,01大同區,6,1,4,21,1,121.518448,25.06295692
111,17,04大安區,6,2,3,28,2,121.5491327,25.04351815
111,17,04大安區,6,2,3,,,121.5491327,25.04351815
111,17,05中正區,6,1,4,31,1,121.5152317,25.03857855
111,17,05中正區,6,1,4,22,1,121.5152317,25.03857855
111,17,08士林區,6,9,4,19,2,121.524907,25.08183625
111,17,08士林區,6,9,4,25,2,121.524907,25.08183625
111,18,05中正區,6,9,3,30,2,121.515184,25.04820127
111,18,05中正區,6,9,3,,,121.515184,25.04820127
111,18,09北投區,6,1,4,38,1,121.4964281,25.13427462
111,18,09北投區,6,1,4,54,1,121.4964281,25.13427462
111,18,04大安區,6,9,4,62,1,121.5373912,25.02531705
111,18,04大安區,6,9,4,45,1,121.5373912,25.02531705
111,18,08士林區,6,9,4,51,1,121.5281391,25.10760888
111,18,08士林區,6,9,4,67,10,121.5281391,25.10760888
111,18,10文山區,6,7,4,27,1,121.5412544,24.99106145
111,18,10文山區,6,7,4,24,1,121.5412544,24.99106145
111,18,03中山區,6,9,4,48,1,121.5402662,25.06642688
111,18,03中山區,6,9,4,44,1,121.5402662,25.06642688
111,18,03中山區,6,9,4,30,10,121.5402662,25.06642688
111,18,04大安區,6,1,4,43,1,121.5347517,25.02609943
111,18,04大安區,6,1,4,40,1,121.5347517,25.02609943
111,18,12內湖區,6,2,4,34,1,121.5799192,25.06434147
111,18,12內湖區,6,2,4,44,1,121.5799192,25.06434147
111,18,02萬華區,6,1,4,30,1,121.5005793,25.03293877
111,18,02萬華區,6,1,4,33,1,121.5005793,25.03293877
111,18,03中山區,6,1,4,44,1,121.5270867,25.04798372
111,18,03中山區,6,1,4,36,1,121.5270867,25.04798372
111,19,05中正區,6,2,4,43,2,121.5251366,25.04444748
111,19,05中正區,6,2,4,60,2,121.5251366,25.04444748
111,19,05中正區,6,2,4,53,10,121.5251366,25.04444748
111,19,02萬華區,6,9,4,86,10,121.4967431,25.03856157
111,19,02萬華區,6,9,4,26,1,121.4967431,25.03856157
111,19,10文山區,6,1,4,26,2,121.5382827,25.0080702
111,19,10文山區,6,1,4,25,2,121.5382827,25.0080702
111,19,09北投區,6,2,4,64,2,121.4864133,25.13555443
111,19,09北投區,6,2,4,25,2,121.4864133,25.13555443
111,19,09北投區,6,2,4,47,2,121.4864133,25.13555443
111,19,09北投區,6,2,4,27,10,121.4864133,25.13555443
111,19,03中山區,6,1,4,20,1,121.5333641,25.06034417
111,19,03中山區,6,1,4,37,10,121.5333641,25.06034417
111,19,06松山區,6,9,4,42,2,121.5716329,25.04945972
111,19,06松山區,6,9,4,21,2,121.5716329,25.04945972
111,19,06松山區,6,9,4,37,2,121.5716329,25.04945972
111,19,06松山區,6,9,4,17,2,121.5716329,25.04945972
111,20,04大安區,6,20,4,,11,121.5459125,25.03321053
111,20,04大安區,6,20,4,55,9,121.5459125,25.03321053
111,20,05中正區,6,1,4,60,2,121.5090991,25.03062052
111,20,05中正區,6,1,4,20,2,121.5090991,25.03062052
111,20,06松山區,6,9,4,19,1,121.547277,25.04516604
111,20,06松山區,6,9,4,37,1,121.547277,25.04516604
111,20,06松山區,6,9,4,18,10,121.547277,25.04516604
111,20,09北投區,6,12,4,46,1,121.4938195,25.12130599
111,20,09北投區,6,12,4,,,121.4938195,25.12130599
111,20,09北投區,6,9,4,19,1,121.4621698,25.12246166
111,20,09北投區,6,9,4,25,1,121.4621698,25.12246166
111,20,04大安區,6,18,4,37,1,121.5574971,25.0186248
111,20,04大安區,6,18,4,56,10,121.5574971,25.0186248
111,21,09北投區,6,9,4,43,9,121.5250204,25.12321075
111,21,09北投區,6,9,4,21,1,121.5250204,25.12321075
111,21,11南港區,6,2,4,25,1,121.5873087,25.048922
111,21,11南港區,6,2,4,61,1,121.5873087,25.048922
111,21,05中正區,6,1,4,37,1,121.5181245,25.03304174
111,21,05中正區,6,1,4,24,1,121.5181245,25.03304174
111,21,07信義區,6,1,4,46,1,121.5654019,25.0329662
111,21,07信義區,6,1,4,33,10,121.5654019,25.0329662
111,21,07信義區,6,1,4,50,1,121.5562327,25.0258048
111,21,07信義區,6,1,4,43,1,121.5562327,25.0258048
111,22,03中山區,6,1,4,41,10,121.5281387,25.04832434
111,22,03中山區,6,1,4,49,1,121.5281387,25.04832434
111,22,09北投區,6,2,4,58,2,121.5024956,25.13821526
111,22,09北投區,6,2,4,64,10,121.5024956,25.13821526
111,22,10文山區,6,2,4,23,2,121.5619953,24.98831268
111,22,10文山區,6,2,4,18,2,121.5619953,24.98831268
111,22,07信義區,6,1,4,63,1,121.5526276,25.0243602
111,22,07信義區,6,1,4,55,1,121.5526276,25.0243602
111,22,03中山區,6,1,4,72,1,121.5445269,25.07975323
111,22,03中山區,6,1,4,48,1,121.5445269,25.07975323
111,23,04大安區,6,9,4,27,1,121.5519954,25.04156401
111,23,04大安區,6,9,4,21,1,121.5519954,25.04156401
111,23,08士林區,6,9,4,50,1,121.5368855,25.10375479
111,23,08士林區,6,9,4,19,1,121.5368855,25.10375479
111,23,10文山區,6,1,4,59,1,121.5523218,24.9877987
111,23,10文山區,6,1,4,39,1,121.5523218,24.9877987
111,0,10文山區,6,9,4,43,1,121.5399254,24.99932197
111,0,10文山區,6,9,4,41,11,121.5399254,24.99932197
111,2,04大安區,6,9,4,55,2,121.5337283,25.01860333
111,2,04大安區,6,9,4,49,2,121.5337283,25.01860333
111,2,09北投區,6,9,4,18,1,121.4922833,25.13810811
111,2,09北投區,6,9,4,22,1,121.4922833,25.13810811
111,5,10文山區,6,9,4,25,11,121.5735049,25.00020162
111,5,10文山區,6,9,4,38,11,121.5735049,25.00020162
111,5,10文山區,6,9,4,73,11,121.5735049,25.00020162
111,5,10文山區,6,9,4,67,11,121.5735049,25.00020162
111,5,10文山區,6,9,4,38,11,121.5735049,25.00020162
111,5,10文山區,6,9,4,70,11,121.5735049,25.00020162
111,6,11南港區,6,2,4,66,10,121.6033265,25.05372265
111,6,11南港區,6,2,4,53,2,121.6033265,25.05372265
